,cycle index,p_a,p_b,p_c,q_a,q_b,q_c,r_a,r_b,r_c,s_a,s_b,s_c,t_a,t_b,t_c
113,113,2171.2074189976224,143.64747623033833,-0.004214220692685242,-2187.8533315887803,227.99999999999997,-0.0003518615437055694,19985.369431024996,297.3789547816258,-0.012560242617343892,-3673.534215508835,312.0,-0.0006732908539120877,2000.0,489.0,-1.0
114,114,1988.8340497120314,146.31425715786833,-0.005027589755144184,-2250.7580160548673,225.0,-0.0002777635630862877,20128.685463262977,298.38735619521754,-0.013365011179288741,-5165.749378739422,324.10502267894555,-0.009382189706821913,2000.0,429.0,-1.0
115,115,2000.0,156.0,-1.0,-2000.0,157.0,-1.0,1887.8689218734753,145.0101125475611,-0.0039758944309982985,-2442.7783845929785,224.0,-0.00039010024251403245,20158.06871738723,299.0523020533235,-0.01321634701681486
116,116,1970.2277485911375,145.04430631608258,-0.004809179147933185,-2000.0,199.0,-1.0,2000.0,200.0,-1.0,-2184.6372953436944,231.0,-0.00030519450638659786,19872.52390780747,298.590139269984,-0.012389582520326705
117,117,1612.5584864377036,146.09481973488414,-0.0032324617116395596,-2000.0,204.0,-1.0,2000.0,205.0,-1.0,-2284.5052080368628,227.0,-0.0003785005572842982,20158.21640094649,297.5698272660014,-0.012344507410535395
118,118,1903.619952260488,144.8631744702932,-0.0037339066534191044,-2186.855641126989,225.9999999999984,-0.000332224262911274,20485.45472885224,298.65567187148764,-0.013142935910861877,-5985.763429284745,322.64296139539704,-0.012994268442121586,2000.0,440.0,-1.0
119,119,2000.0,158.0,-1.0,-2000.0,161.0,-1.0,1454.0523959910342,145.8871837459744,-0.003386686667558772,-2329.058927470777,231.0,-0.0003656820251824385,19971.44459761915,298.4372644814383,-0.011920425225745643
120,120,1832.2594067526525,145.05887824927115,-0.003572262259049683,-2291.467435024774,229.0,-0.0002834798993447979,19742.85355376808,297.89327137028437,-0.012701160441301823,-5802.0847510739,323.2102574802079,-0.011831692295129119,2000.0,463.0,-1.0
121,121,1728.4109705489684,145.10353210671357,-0.0036257234644696806,-2175.906662726423,228.0,-0.0003212887337851248,20482.580710257793,299.2242907631106,-0.012640793241719394,-5891.671451727287,323.18786637604217,-0.01209371610263179,2000.0,477.0,-1.0
122,122,1624.0520212917063,146.3537344564901,-0.0023370673251943896,-2342.4936501376706,227.0,-0.00039235624422866155,19903.682802693085,297.5230166755414,-0.012771017331701865,-6137.323470409973,322.8691694178056,-0.013407784459212549,2000.0,433.0,-1.0
123,123,2000.0,156.0,-1.0,-2000.0,160.0,-1.0,2435.7743046773235,146.42796491023176,-0.004960645635210487,-2000.0,202.0,-1.0,2000.0,203.0,-1.0
124,124,2000.0,150.0,-1.0,-2000.0,153.0,-1.0,1901.9945626322394,143.0262767840719,-0.0030082772593725314,-2034.1441808171592,227.0,-0.0003225748902731458,19887.90249507356,298.6171117762295,-0.011798967855873302
125,125,2000.0,154.0,-1.0,-2000.0,155.0,-1.0,2130.940849340775,143.40704203504677,-0.004607387768749057,-2134.834242388475,222.99999999999994,-0.00032693303724019114,20023.694599577353,297.76524951626425,-0.012313988021166148
126,126,1671.261870851718,144.88931277544594,-0.003032749587852903,-2309.8967066805008,228.0,-0.00031526106153970053,20183.775593668594,298.65089743802235,-0.01332260929859768,-4070.523828226517,313.0,-0.0006753915581558778,2000.0,465.0,-1.0
127,127,1722.6886003787865,146.6979039751542,-0.0035450161915560555,-2394.958459014592,229.0,-0.00036915459493252047,19865.346904557366,298.3057978161111,-0.012398932561253063,-5830.209274784715,323.3201982380962,-0.011121677574489031,2000.0,476.0,-1.0
128,128,2000.0,157.0,-1.0,-2000.0,159.0,-1.0,1931.3026000771704,147.70543027896665,-0.006046657639494583,-2364.0294260087517,227.0,-0.00033882420833945495,20516.477040770034,299.2500824922123,-0.012725549019035316
129,129,2000.0,160.0,-1.0,-2000.0,170.0,-1.0,1354.5232434326736,149.4198076259505,-0.005355368414711465,-2567.6882226466328,225.99999999999977,-0.00032501029329051176,20576.129469669086,299.4042623688121,-0.01210308849710588
130,130,1755.7674523456935,143.25570018961233,-0.004296341758332452,-2506.216434477771,225.0,-0.000334497445172117,19972.882148617904,298.6341909651595,-0.011863075705065954,-5560.200063863581,324.0260836216181,-0.011273700287819065,2000.0,471.0,-1.0
131,131,1757.7054296689626,144.3783270126856,-0.0040013506810607615,-2336.178403795426,232.0,-0.0002996647316068645,20257.175107992913,301.0693026070322,-0.013337754739439149,-3783.1611765363596,315.0,-0.00036768213892444945,3435.8050158932533,563.1821688766421,-0.00034691890013129436
132,132,1808.489616772548,140.65266813890824,-0.003722183649141271,-2198.5400923534667,226.0,-0.0003434219861890205,20754.98893630477,298.85948541144194,-0.01163415548243684,-6197.280434145688,323.1633519770579,-0.013514371971169996,2000.0,498.0,-1.0
133,133,2206.226159198542,143.11934515123966,-0.004625905211487787,-2233.902173758957,227.0,-0.0003660126206374067,20429.292246772082,298.136213304835,-0.011981628619337,-5617.590146262809,323.7613263160504,-0.010022264192026356,2000.0,477.0,-1.0
134,134,1571.9815809097593,143.46219449738356,-0.0035849475796906503,-2000.0,202.0,-1.0,2000.0,204.0,-1.0,-2575.0323847352633,226.0,-0.0003336555421005538,20651.362067421687,298.53148468378305,-0.012487225149768058
135,135,1704.1333792404998,143.4443479838177,-0.004424670497158472,-2000.0,191.0,-1.0,2000.0,193.0,-1.0,-2276.616229553942,222.0,-0.0003731310483034399,20821.03759699808,298.2051129617946,-0.01189403915129774
136,136,1818.9666532705555,147.27217903870638,-0.004138993777529872,-2078.4917986246983,224.0,-0.0003178851888905323,20675.906359367324,298.594713401492,-0.012318247290393864,-5566.977046038843,324.54270498682484,-0.012321693223072607,2000.0,433.0,-1.0
137,137,1657.7730842244275,144.14236695370428,-0.0035709319799885927,-2320.9070454193725,225.99999999998613,-0.000279164672740161,21138.040774706464,298.87247475864456,-0.011931677481255924,-6058.79200218789,322.76996015294907,-0.012900472762902135,2000.0,438.0,-1.0
138,138,1526.383755645815,147.15085082896377,-0.00517136614448052,-2274.0895057966904,227.9999999999998,-0.0003708257320989173,21353.864592844562,297.9560907169328,-0.012360101018607985,-5163.160888790254,323.67223467823806,-0.011159524813687685,2000.0,436.0,-1.0
139,139,1681.9768131781473,146.5073300434889,-0.0028055883149883843,-2185.640291435969,230.0,-0.0002817995268411579,20112.8742099682,298.2671597886894,-0.013045541389282052,-5752.265008921925,323.3929657393105,-0.010203239756896293,2000.0,437.0,-1.0
140,140,1993.588032168046,146.66849944401582,-0.0038488167572577146,-2294.00392825722,229.0,-0.0003864482841215324,20602.364378576345,298.6953144920952,-0.011761744956999273,-6075.191472773591,322.87933703499755,-0.012977452341044287,2000.0,472.0,-1.0
141,141,2162.9833218011613,145.82382283375023,-0.00354535853942654,-2082.254088512277,229.0,-0.00038966573957933883,20295.45797203078,298.426661469038,-0.01187816194847142,-5716.542105219912,323.9246436961475,-0.012004699833167959,2000.0,452.0,-1.0
142,142,1492.9863896912082,144.0445173674432,-0.0031769189790713213,-2000.0,206.0,-1.0,2000.0,207.0,-1.0,-2369.15963652849,228.0,-0.00035715371118098094,20507.508924925103,298.19473963102274,-0.012735653102362552
143,143,1900.6575844220756,143.87272811564796,-0.002441487121181445,-1944.4654549313861,232.0,-0.0002707446020102469,20790.98731069192,299.0959792556815,-0.012018403852333047,-6665.125797429735,322.3699125766918,-0.01778464757922209,2000.0,481.0,-1.0
144,144,1864.0841393271544,143.42337539333028,-0.004167879956451335,-2085.87705600629,224.0,-0.00028031119637773926,20396.607915452314,297.3691601104944,-0.012461811116556932,-5522.917944617749,323.75687345577614,-0.010187612823323932,2310.9534376317138,563.9361466035581,-0.00020593193777374022
145,145,1607.8976356710161,143.3603388574258,-0.0037822019543518105,-2000.0,207.0,-1.0,2000.0,209.0,-1.0,-2319.911175372466,230.0,-0.0003354213592310273,20608.8313647657,298.4195578745975,-0.01275478751962438
146,146,1787.8805616445989,143.19082146550636,-0.004980560353518745,-2173.7256351340425,230.0,-0.0002890864128127696,20536.907771818638,298.2693709511298,-0.011976741207355751,-5507.625157961001,323.72051422649594,-0.010251748800133213,2000.0,436.0,-1.0
147,147,2000.0,156.0,-1.0,-2000.0,158.0,-1.0,1938.529827027006,146.94678242189661,-0.0043704274011312156,-2000.0,206.0,-1.0,2000.0,208.0,-1.0
148,148,1506.9759707689832,148.107071681192,-0.0027357221966574203,-2020.8878240924541,234.0,-0.0003316315929378811,20611.67651759387,299.184948018614,-0.01167261176479079,-3993.5515262858576,314.0,-0.0008240231260621667,2000.0,494.0,-1.0
149,149,2229.298860167828,144.23273986854423,-0.0046084474410513065,-2000.0,206.0,-1.0,2000.0,208.0,-1.0,-2034.1984973693075,230.99999999999994,-0.000308148100659195,20526.207149016667,297.7169346883557,-0.01265014886082305
150,150,1460.2414956248813,144.98027395211298,-0.0037091867668776002,-2352.415279573661,226.0,-0.00037905609179462004,20557.538022086992,297.9032647953984,-0.012357720329177957,-3865.428135485548,312.0,-0.0005224917968355256,2000.0,475.0,-1.0
151,151,1698.2296617750733,147.2660711373803,-0.0027290774139665528,-2374.5495036365787,229.0,-0.00039379489349806285,20741.071405362,300.6239144214413,-0.012408438252308035,-6259.7644266458465,324.76464632924836,-0.012195926612188518,2000.0,483.0,-1.0
152,152,1842.2523001606253,146.2589648408745,-0.005030360902508228,-2278.6953493617975,225.0,-0.000276285029656125,20686.855419167197,298.332622110996,-0.012625971533494963,-5639.528989380645,324.1198745163294,-0.009544886302973867,2000.0,436.0,-1.0
153,153,1561.4734256248469,145.52707680826924,-0.005635497475727524,-2000.0,193.0,-1.0,2000.0,196.0,-1.0,-2645.122685448241,226.0,-0.0003697726683186392,20875.963126096314,298.2861448432267,-0.012654317257873055
154,154,1940.120199115874,144.7437030147266,-0.0033488979085815372,-2325.8838509024326,229.0,-0.00032939023295470754,20349.090605298934,298.0360888973576,-0.012085889075208833,-5829.542693130549,322.99209389748705,-0.009684886441020021,2000.0,475.0,-1.0
155,155,1767.0046394527762,143.0191558252151,-0.005066874016606363,-2246.295890228077,225.99999999999955,-0.00032764470764312946,20678.54170289646,298.1941098490034,-0.012695534341534895,-5893.851563980083,324.16194815656405,-0.01299869864673423,2000.0,474.0,-1.0
156,156,2000.0,157.0,-1.0,-2000.0,159.0,-1.0,2040.690647008864,145.0654952481105,-0.0037339972177422654,-2238.9630663014404,228.0,-0.00040484174073435517,20832.979519644112,298.44618689751906,-0.01183217823846082
157,157,1793.4120812163003,145.49706779533759,-0.0043669250797565215,-2541.536608974043,225.0,-0.000329540179343302,20266.434080715284,297.9963377271041,-0.011968565861066397,-3839.4447755133197,313.00000000048794,-0.0006171051162767635,2000.0,449.0,-1.0
158,158,2245.1660303002814,146.79766464042643,-0.004027025283957264,-2268.944613765799,233.0,-0.0004077908198759742,21043.126262482205,298.7883954540785,-0.012392209129481574,-5817.594137879469,324.32688848953245,-0.010751795377153012,2000.0,473.0,-1.0
159,159,2052.240009851201,143.81386541231993,-0.0037059726193619247,-2362.5718402255025,228.0,-0.0003999333397351597,20955.10069074613,297.69820252270296,-0.011815501906296119,-5826.058319762694,322.07069429213124,-0.012993684522865066,2000.0,494.0,-1.0
160,160,1576.323684548064,143.63506106528874,-0.0031485588543230347,-2000.0,192.0,-1.0,2000.0,194.0,-1.0,-2131.0673595354065,229.0,-0.00034105404732231987,20223.497009811526,297.7502315434209,-0.011550066647264332
161,161,2000.0,146.0,-1.0,-2000.0,150.0,-1.0,2219.0109608591238,142.57551754562087,-0.004589019156923283,-2434.823024928352,228.0,-0.0003851767222059725,20469.818224513798,297.5311626551395,-0.013272222134712337
162,162,1430.0153285992883,145.1991715363597,-0.0015900922139320088,-1946.2834501082411,232.99999999999474,-0.00030254919943613345,21096.755638709034,298.83110441499315,-0.011734699931167925,-3232.3268246546295,313.0,-0.0004953535741409297,2000.0,464.0,-1.0
163,163,1444.5352239326382,144.40212497663472,-0.002387037924423433,-2000.0,207.0,-1.0,2000.0,208.0,-1.0,-2292.2868474043476,230.0,-0.0003573495087546932,20580.553465505505,297.9356908746686,-0.012328788127911128
164,164,2000.0,156.0,-1.0,-2000.0,157.0,-1.0,1504.8483095323263,145.65535949126289,-0.00390778577690952,-2000.0,202.0,-1.0,2000.0,203.0,-1.0
165,165,1818.9654497671627,143.20994196476235,-0.0023630254762354143,-2157.935090716875,229.0,-0.00027865649378536124,20631.034262337194,297.442642845124,-0.012168116261526613,-6201.303722466577,321.59861592691266,-0.012239644927127454,2000.0,478.0,-1.0
166,166,1744.2703632169773,144.69834416483732,-0.0031279847299932897,-2000.0,195.0,-1.0,2000.0,196.0,-1.0,-2194.5656737909594,223.0,-0.00035584135568105874,20760.270464136203,297.81060821316447,-0.012982020060396495
167,167,2000.0,149.0,-1.0,-2000.0,155.0,-1.0,1882.2101810449549,144.5883852379263,-0.004220128606204398,-2220.1955314171087,228.9999999999998,-0.00027015072494977397,20859.3623889097,297.82238310448366,-0.012676026538743194
168,168,1590.4778904302605,148.00847958054558,-0.0032462468808775067,-2163.274603353778,225.0,-0.0003315162097399933,20431.399929501375,298.8181819992946,-0.012649477062511044,-5612.791159900694,324.1736628498593,-0.011573567024247554,2000.0,444.0,-1.0
169,169,1772.7001196029921,146.6169696706751,-0.004528841788570431,-2000.0,194.0,-1.0,2000.0,196.0,-1.0,-2000.0,199.0,-1.0,2000.0,203.0,-1.0
170,170,1572.8345267318434,148.2432870592931,-0.00580809180881202,-2000.0,196.0,-1.0,2000.0,199.0,-1.0,-2000.0,209.0,-1.0,2000.0,211.0,-1.0
171,171,2202.468991782297,153.24886627942394,-0.002191776474601698,-2801.707633593507,230.0,-0.0004632854478265926,19621.33667482099,299.01144062295793,-0.012927565580689401,-5887.942320430997,324.0067042622817,-0.009111103278320482,2000.0,465.0,-1.0
172,172,2253.782373110923,146.81659584257918,-0.0022410422088149718,-2708.6750404837585,228.0,-0.0003059088445621954,19105.85854738559,298.60813178424416,-0.012480259045932673,-5942.224448573557,324.8455340843168,-0.008970668181263278,2000.0,482.0,-1.0
173,173,2217.4980413225776,150.51930996110772,-0.001966378510870626,-2470.8190574879154,231.0,-0.00024408110280193116,18963.599208800406,301.11171804138615,-0.012311625797470365,-4340.394270942254,316.0,-0.00048543372255116816,2000.0,481.0,-1.0
174,174,2366.96981274847,139.5372074361914,-0.003292757845057564,-2066.3429445244296,227.99999999999997,-0.00032523275721842127,20797.364680887782,297.70819002745924,-0.01148131011467533,-6498.2116666087595,321.29034640297914,-0.01314704742137727,2000.0,509.0,-1.0
175,175,2335.182282079805,143.74949818076837,-0.0044711157326554115,-2422.829627675873,226.0,-0.00033664261514453075,19490.64954955861,297.8687537840082,-0.01231810427617483,-6174.955555645141,323.7787059212365,-0.010425986375466033,2000.0,418.0,-1.0
176,176,1734.0379293167143,144.0414902950644,-0.0032709934662691295,-2322.259802529016,221.0,-0.0002953432482750214,19629.83695274681,299.30653133946186,-0.01278640181974478,-6340.5945712318335,323.7781969307257,-0.011355390841507041,3640.2535345367123,563.6777171566499,-0.0003678214936556177
177,177,1854.2032007936982,148.45687766428912,-0.004208597019509414,-2272.024416183963,228.0,-0.0003902455569561163,20172.611066048266,301.1097167353852,-0.012345545708331573,-5922.661745004141,325.911243742075,-0.012479455131306404,2000.0,474.0,-1.0
178,178,2087.5888980739346,148.0603658728457,-0.00967641733115274,-2316.664534944028,224.0,-0.0003157672808737442,19678.29293476074,297.8254333022638,-0.012699813584897123,-5728.973574485113,323.30598435324436,-0.012533469866337549,2000.0,450.0,-1.0
179,179,1867.350770802818,144.52664277586354,-0.004269486450512888,-2408.625625051954,225.0,-0.00033546379809812354,20611.231720076245,298.9348013000663,-0.012468705681305713,-6400.066219339296,323.58609584247597,-0.0122931495780334,2000.0,465.0,-1.0
180,180,2041.9455807329075,144.47125567793603,-0.004383145561989816,-2363.554830859494,226.0,-0.0003268698148631874,20090.76902426451,297.62854928448155,-0.012331621216253747,-5556.670447421539,323.55737666515324,-0.01128108700819204,2000.0,464.0,-1.0
181,181,1730.1056210672666,145.26032008408166,-0.004089425549711282,-2000.0,208.0,-1.0,2000.0,209.0,-1.0,-2232.4392022935335,231.0,-0.0002849766960473954,20803.396380205108,298.63255393619016,-0.013497438419058915
182,182,1650.554699408339,146.4550351235722,-0.003644184658230715,-2495.6737082076484,231.0,-0.0003675873644326631,20720.528600361085,300.465741862413,-0.011668149564519809,-6124.118466934231,324.2646063805342,-0.012981892200380228,2000.0,477.0,-1.0
183,183,1673.3490015681912,144.5725634833835,-0.004213389184278575,-2317.987641252615,227.0,-0.0003888962240967881,20113.36404818621,298.4997429882602,-0.011461060893105479,-5270.710560954152,323.9758947880297,-0.012211655602290362,2000.0,440.0,-1.0
184,184,1625.6936838805257,144.56237146483556,-0.003658985582291884,-2000.0,200.0,-1.0,2000.0,203.0,-1.0,-2361.172714315473,225.0,-0.00029575928112687437,20460.318686625906,298.5727602771696,-0.012861030676738874
185,185,1815.0296510059864,143.19178498221277,-0.0038778365524240995,-1982.0917176847674,227.0,-0.0003259386820185118,20837.531121954802,299.1748009561707,-0.011768136421507015,-5718.701462727646,323.6203824916504,-0.010211584103104385,2000.0,476.0,-1.0
186,186,1983.938289889448,144.07839176706332,-0.0036389401305617045,-2253.3945721915443,229.0,-0.00046034396266114155,20166.078331286513,297.55643539861796,-0.011782186994434308,-4993.631683312504,323.6337853935321,-0.008203324441477276,2000.0,478.0,-1.0
187,187,1556.8660351008011,144.6664053087133,-0.004216761942342241,-2378.2503689188834,224.0,-0.0003440003363920683,20686.92778405041,298.41734798356185,-0.012585913325279965,-6124.304228318222,322.8077813425748,-0.009328357176384954,2000.0,478.0,-1.0
188,188,1977.1459065615434,145.5086701910892,-0.0025350283264505987,-2329.569831142265,229.0,-0.0003858274347466954,20583.14271639396,297.75043920800186,-0.011830458053922159,-3884.5627569157996,313.0,-0.0005865467251742689,2000.0,483.0,-1.0
189,189,1830.77417100965,145.89644952813842,-0.004541326380969219,-2000.0,197.0,-1.0,2000.0,199.0,-1.0,-2223.533060625095,224.0,-0.0003306207008103758,20824.33689616269,298.39622148093525,-0.013372470267402998
190,190,1945.4640994360382,142.4679334595451,-0.0038235282710807677,-2161.024036743896,219.0,-0.0002849736641627628,20860.438875069136,297.8514078930862,-0.01199249960395748,-5591.010516946845,321.5058835165367,-0.013844227837344148,2000.0,450.0,-1.0
